booking_id,passenger_id,flight_id,booking_date,status,booking_group,route,airline,duration_minutes,duration_category,departure_period,days_before_flight,booking_lead_category,amount,payment_missing
B1720,P1322,AI201,2025-11-27 11:37:36.952,CANCELLED,Cancelled,BLR - CCU,Air India,81.0,Short,Afternoon,142.0,Long Term,5194.3,False
B1721,P1736,SJ126,2026-03-25 11:37:36.952,PENDING,Active,DEL - BLR,SpiceJet,164.0,Medium,Afternoon,24.0,Short Term,,True
B1722,P1512,AI177,2026-02-10 11:37:36.952,PENDING,Active,CCU - HYD,Air India,135.0,Medium,Afternoon,67.0,Medium Term,,True
B1723,P1818,AI092,2025-12-23 11:37:36.952,CANCELLED,Cancelled,CCU - BOM,Air India,164.0,Medium,Afternoon,116.0,Long Term,,True
B1724,P1772,6F076,2025-10-10 11:37:36.952,CANCELLED,Cancelled,CCU - HYD,IndiGo,45.0,Short,Afternoon,190.0,Long Term,10484.53,False
B1725,P1012,AI185,2025-04-29 11:37:36.952,PENDING,Active,CCU - BOM,Air India,242.0,Long,Morning,354.0,Long Term,,True
B1726,P1914,AI055,2025-05-14 11:37:36.952,CONFIRMED,Active,CCU - BOM,Air India,99.0,Short,Afternoon,339.0,Long Term,10313.45,False
B1727,P1907,6F222,2026-03-15 11:37:36.952,CONFIRMED,Active,HYD - MAA,IndiGo,130.0,Medium,Afternoon,34.0,Medium Term,,True
B1728,P1559,AI090,2025-12-12 11:37:36.952,CONFIRMED,Active,MAA - CCU,Air India,154.0,Medium,Afternoon,127.0,Long Term,7592.89,False
B1729,P1920,AI183,2025-06-03 11:37:36.952,PENDING,Active,DEL - CCU,Air India,102.0,Short,Afternoon,319.0,Long Term,2726.28,False
B1730,P1824,AI041,2025-04-29 11:37:36.952,PENDING,Active,BOM - BLR,Air India,111.0,Short,Afternoon,354.0,Long Term,,True
B1731,P1370,6F210,2025-07-12 11:37:36.952,CONFIRMED,Active,HYD - DEL,IndiGo,247.0,Long,Morning,280.0,Long Term,1355.89,False
B1732,P1290,AI170,2026-01-15 11:37:36.952,CONFIRMED,Active,HYD - DEL,Air India,263.0,Long,Morning,93.0,Long Term,7405.96,False
B1733,P1331,SJ008,2026-04-16 11:37:36.952,CANCELLED,Cancelled,HYD - BLR,SpiceJet,295.0,Long,Morning,2.0,Last Minute,10832.74,False
B1734,P1605,AI049,2025-09-29 11:37:36.952,PENDING,Active,CCU - MAA,Air India,133.0,Medium,Afternoon,201.0,Long Term,2972.66,False
B1735,P1260,SJ132,2025-05-12 11:37:36.952,PENDING,Active,MAA - DEL,SpiceJet,52.0,Short,Afternoon,341.0,Long Term,10012.48,False
B1736,P1993,SJ224,2026-01-26 11:37:36.952,CONFIRMED,Active,DEL - MAA,SpiceJet,172.0,Medium,Morning,82.0,Medium Term,8590.58,False
B1737,P1789,UK038,2025-06-11 11:37:36.952,CONFIRMED,Active,MAA - CCU,Vistara,189.0,Medium,Morning,311.0,Long Term,12049.41,False
B1738,P1870,SJ220,2025-08-14 11:37:36.952,PENDING,Active,BOM - CCU,SpiceJet,96.0,Short,Afternoon,247.0,Long Term,26003.14,False
B1739,P1204,6F124,2025-06-29 11:37:36.952,CANCELLED,Cancelled,BLR - BOM,IndiGo,274.0,Long,Morning,293.0,Long Term,8263.32,False
B1740,P1696,SJ164,2025-11-16 11:37:36.952,CONFIRMED,Active,CCU - MAA,SpiceJet,120.0,Short,Afternoon,153.0,Long Term,,True
B1741,P1686,AI026,2025-05-18 11:37:36.952,PENDING,Active,DEL - BOM,Air India,59.0,Short,Afternoon,335.0,Long Term,4483.43,False
B1742,P1949,6F144,2025-09-14 11:37:36.952,PENDING,Active,HYD - BOM,IndiGo,195.0,Medium,Morning,216.0,Long Term,,True
B1743,P1386,6F137,2025-11-21 11:37:36.952,,,CCU - DEL,IndiGo,256.0,Long,Morning,148.0,Long Term,4062.36,False
B1744,P1891,UK139,2025-09-05 11:37:36.952,CANCELLED,Cancelled,BLR - MAA,Vistara,217.0,Medium,Morning,225.0,Long Term,9225.17,False
B1745,P1820,UK139,2025-05-20 11:37:36.952,CONFIRMED,Active,BLR - MAA,Vistara,217.0,Medium,Morning,333.0,Long Term,10889.16,False
B1746,P1467,SJ140,2025-08-31 11:37:36.952,CONFIRMED,Active,HYD - DEL,SpiceJet,228.0,Medium,Morning,230.0,Long Term,,True
B1747,P1414,6F131,2025-04-20 11:37:36.952,CONFIRMED,Active,BLR - HYD,IndiGo,238.0,Medium,Morning,363.0,Long Term,,True
B1748,P1068,UK128,2025-11-15 11:37:36.952,PENDING,Active,BOM - CCU,Vistara,169.0,Medium,Morning,154.0,Long Term,13170.94,False
B1749,P1471,SJ219,2026-02-19 11:37:36.952,CONFIRMED,Active,BOM - DEL,SpiceJet,277.0,Long,Morning,58.0,Medium Term,,True
B1750,P1103,SJ159,2025-09-21 11:37:36.952,PENDING,Active,CCU - DEL,SpiceJet,103.0,Short,Morning,209.0,Long Term,,True
B1751,P1757,UK192,2025-09-19 11:37:36.952,CONFIRMED,Active,HYD - DEL,Vistara,60.0,Short,Morning,211.0,Long Term,14391.99,False
B1752,P1160,AI014,2025-08-13 11:37:36.952,CANCELLED,Cancelled,HYD - MAA,Air India,207.0,Medium,Morning,248.0,Long Term,,True
B1753,P1199,SJ152,2025-08-08 11:37:36.952,CANCELLED,Cancelled,BOM - DEL,SpiceJet,101.0,Short,Morning,253.0,Long Term,4016.57,False
B1754,P1215,SJ060,2026-02-11 11:37:36.952,PENDING,Active,HYD - CCU,SpiceJet,295.0,Long,Morning,66.0,Medium Term,12013.34,False
B1755,P1945,AI127,2026-02-17 11:37:36.952,CANCELLED,Cancelled,DEL - HYD,Air India,188.0,Medium,Morning,60.0,Medium Term,4760.39,False
B1756,P1211,SJ096,2026-01-27 11:37:36.952,PENDING,Active,DEL - HYD,SpiceJet,196.0,Medium,Morning,81.0,Medium Term,,True
B1757,P1507,AI215,2025-04-24 11:37:36.952,PENDING,Active,BLR - DEL,Air India,96.0,Short,Morning,359.0,Long Term,1608.39,False
B1758,P1015,UK009,2026-02-28 11:37:36.952,CANCELLED,Cancelled,BOM - DEL,Vistara,127.0,Medium,Morning,49.0,Medium Term,8260.94,False
B1759,P1497,AI171,2025-10-26 11:37:36.952,PENDING,Active,MAA - BLR,Air India,163.0,Medium,Morning,174.0,Long Term,10926.0,False
B1760,P1883,UK151,2026-01-14 11:37:36.952,CANCELLED,Cancelled,BOM - CCU,Vistara,199.0,Medium,Morning,94.0,Long Term,12133.03,False
B1761,P1331,AI099,2025-05-22 11:37:36.952,CONFIRMED,Active,BLR - BOM,Air India,142.0,Medium,Morning,331.0,Long Term,35672.39,False
B1762,P1716,UK050,2025-06-04 11:37:36.952,CONFIRMED,Active,BOM - DEL,Vistara,39.0,Short,Morning,318.0,Long Term,13897.13,False
B1763,P1876,UK092,2025-10-06 11:37:36.952,CANCELLED,Cancelled,MAA - BLR,Vistara,95.0,Short,Morning,194.0,Long Term,,True
B1764,P1550,SJ058,2025-06-20 11:37:36.952,CANCELLED,Cancelled,DEL - HYD,SpiceJet,256.0,Long,Morning,302.0,Long Term,10528.45,False
B1765,P1600,SJ090,2025-12-21 11:37:36.952,CANCELLED,Cancelled,HYD - MAA,SpiceJet,167.0,Medium,Morning,118.0,Long Term,23925.48,False
B1766,P1941,6F173,2025-09-07 11:37:36.952,CANCELLED,Cancelled,BOM - CCU,IndiGo,49.0,Short,Morning,223.0,Long Term,,True
B1767,P1255,AI186,2025-11-19 11:37:36.952,CONFIRMED,Active,DEL - BOM,Air India,114.0,Short,Morning,150.0,Long Term,10462.21,False
B1768,P1991,AI130,2026-03-23 11:37:36.952,PENDING,Active,BOM - BLR,Air India,161.0,Medium,Morning,26.0,Short Term,2835.7,False
B1769,P1765,SJ111,2025-11-23 11:37:36.952,,,DEL - MAA,SpiceJet,72.0,Short,Morning,146.0,Long Term,2465.29,False
B1770,P1727,6F203,2025-08-04 11:37:36.952,CONFIRMED,Active,BLR - HYD,IndiGo,111.0,Short,Morning,257.0,Long Term,,True
B1771,P1879,6F138,2025-05-24 11:37:36.952,PENDING,Active,HYD - BLR,IndiGo,184.0,Medium,Morning,329.0,Long Term,6761.89,False
B1772,P1814,6F109,2025-08-29 11:37:36.952,,,BLR - BOM,IndiGo,51.0,Short,Morning,232.0,Long Term,,True
B1773,P1171,AI074,2026-01-01 11:37:36.952,PENDING,Active,CCU - BOM,Air India,47.0,Short,Morning,107.0,Long Term,11699.42,False
B1774,P1648,UK161,2026-01-07 11:37:36.952,CANCELLED,Cancelled,BLR - BOM,Vistara,163.0,Medium,Morning,101.0,Long Term,,True
B1775,P1999,AI008,2025-06-19 11:37:36.952,CANCELLED,Cancelled,BOM - CCU,Air India,120.0,Short,Morning,303.0,Long Term,13185.54,False
B1776,P1497,UK121,2025-12-27 11:37:36.952,CANCELLED,Cancelled,BLR - BOM,Vistara,240.0,Medium,Morning,112.0,Long Term,16692.14,False
B1777,P1470,6F154,2025-04-26 11:37:36.952,CONFIRMED,Active,CCU - DEL,IndiGo,57.0,Short,Morning,357.0,Long Term,9927.3,False
B1778,P1383,6F161,2025-08-01 11:37:36.952,CONFIRMED,Active,MAA - DEL,IndiGo,57.0,Short,Morning,260.0,Long Term,,True
B1779,P1689,6F153,2026-02-01 11:37:36.952,PENDING,Active,CCU - BLR,IndiGo,237.0,Medium,Morning,76.0,Medium Term,8876.97,False
B1780,P1588,6F225,2026-02-10 11:37:36.952,PENDING,Active,HYD - CCU,IndiGo,279.0,Long,Morning,67.0,Medium Term,,True
B1781,P1699,AI191,2026-02-09 11:37:36.952,PENDING,Active,BLR - MAA,Air India,241.0,Long,Morning,68.0,Medium Term,,True
B1782,P1506,AI218,2025-08-18 11:37:36.952,CONFIRMED,Active,BOM - CCU,Air India,180.0,Medium,Morning,243.0,Long Term,4755.95,False
B1783,P1991,6F267,2025-09-28 11:37:36.952,PENDING,Active,DEL - MAA,IndiGo,233.0,Medium,Morning,202.0,Long Term,8201.65,False
B1784,P1526,UK125,2025-08-20 11:37:36.952,CANCELLED,Cancelled,HYD - BOM,Vistara,286.0,Long,Night,241.0,Long Term,1577.5,False
B1785,P1803,6F208,2025-08-19 11:37:36.952,PENDING,Active,CCU - BOM,IndiGo,187.0,Medium,Morning,242.0,Long Term,2489.15,False
B1786,P1830,6F119,2026-02-12 11:37:36.952,CANCELLED,Cancelled,DEL - BOM,IndiGo,134.0,Medium,Morning,65.0,Medium Term,14801.3,False
B1787,P1324,AI063,2025-07-11 11:37:36.952,CONFIRMED,Active,HYD - BLR,Air India,263.0,Long,Morning,281.0,Long Term,13330.68,False
B1788,P1213,UK016,2025-06-05 11:37:36.952,CANCELLED,Cancelled,DEL - CCU,Vistara,40.0,Short,Morning,317.0,Long Term,,True
B1789,P1207,6F048,2026-01-13 11:37:36.952,CANCELLED,Cancelled,HYD - DEL,IndiGo,51.0,Short,Morning,95.0,Long Term,11758.27,False
B1790,P1168,6F266,2025-04-23 11:37:36.952,CANCELLED,Cancelled,CCU - MAA,IndiGo,88.0,Short,Morning,360.0,Long Term,4971.8,False
B1791,P1329,AI167,2026-02-24 11:37:36.952,CONFIRMED,Active,BLR - DEL,Air India,267.0,Long,Night,53.0,Medium Term,,True
B1792,P1279,6F165,2026-01-17 11:37:36.952,CONFIRMED,Active,BLR - BOM,IndiGo,58.0,Short,Morning,91.0,Long Term,,True
B1793,P1977,SJ104,2025-11-25 11:37:36.952,CONFIRMED,Active,HYD - DEL,SpiceJet,60.0,Short,Morning,144.0,Long Term,12515.25,False
B1794,P1304,UK160,2025-06-26 11:37:36.952,CONFIRMED,Active,BLR - BOM,Vistara,256.0,Long,Night,296.0,Long Term,,True
B1795,P1145,UK160,2026-03-21 11:37:36.952,PENDING,Active,BLR - BOM,Vistara,256.0,Long,Night,28.0,Short Term,11714.65,False
B1796,P1774,SJ230,2025-11-28 11:37:36.952,CONFIRMED,Active,BOM - CCU,SpiceJet,275.0,Long,Night,141.0,Long Term,,True
B1797,P1515,AI042,2025-06-03 11:37:36.952,CANCELLED,Cancelled,CCU - DEL,Air India,64.0,Short,Morning,319.0,Long Term,,True
B1798,P1089,UK197,2025-05-16 11:37:36.952,CONFIRMED,Active,BLR - HYD,Vistara,92.0,Short,Morning,337.0,Long Term,14793.78,False
B1799,P1452,AI107,2026-02-05 11:37:36.952,PENDING,Active,HYD - CCU,Air India,46.0,Short,Morning,72.0,Medium Term,,True
B1800,P1059,SJ128,2025-08-22 11:37:36.952,PENDING,Active,CCU - BLR,SpiceJet,183.0,Medium,Morning,239.0,Long Term,4478.56,False
B1801,P1310,6F121,2026-04-14 11:37:36.952,PENDING,Active,HYD - MAA,IndiGo,298.0,Long,Night,4.0,Last Minute,,True
B1802,P1527,AI111,2025-06-30 11:37:36.952,,,MAA - CCU,Air India,179.0,Medium,Morning,292.0,Long Term,2072.55,False
B1803,P1226,SJ137,2026-02-21 11:37:36.952,CONFIRMED,Active,CCU - DEL,SpiceJet,246.0,Long,Night,56.0,Medium Term,5663.2,False
B1804,P1473,AI232,2025-11-12 11:37:36.952,CONFIRMED,Active,DEL - BLR,Air India,210.0,Medium,Night,157.0,Long Term,9496.04,False
B1805,P1977,SJ113,2025-10-26 11:37:36.952,CONFIRMED,Active,BLR - BOM,SpiceJet,120.0,Short,Morning,174.0,Long Term,,True
B1806,P1540,AI117,2025-08-02 11:37:36.952,CANCELLED,Cancelled,HYD - BLR,Air India,111.0,Short,Morning,259.0,Long Term,14488.78,False
B1807,P1662,6F185,2025-06-28 11:37:36.952,CANCELLED,Cancelled,CCU - DEL,IndiGo,139.0,Medium,Morning,294.0,Long Term,1759.8,False
B1808,P1756,AI194,2026-01-26 11:37:36.952,PENDING,Active,MAA - BLR,Air India,269.0,Long,Night,82.0,Medium Term,,True
B1809,P1781,UK045,2026-04-09 11:37:36.952,PENDING,Active,MAA - HYD,Vistara,105.0,Short,Morning,9.0,Short Term,2114.98,False
B1810,P1078,6F228,2026-03-20 11:37:36.952,CONFIRMED,Active,HYD - MAA,IndiGo,291.0,Long,Night,29.0,Short Term,,True
B1811,P1432,SJ190,2026-04-04 11:37:36.952,CANCELLED,Cancelled,BOM - CCU,SpiceJet,268.0,Long,Night,14.0,Short Term,9625.29,False
B1812,P1800,AI156,2026-01-06 11:37:36.952,CANCELLED,Cancelled,CCU - BOM,Air India,103.0,Short,Morning,102.0,Long Term,1736.99,False
B1813,P1152,AI104,2025-04-21 11:37:36.952,,,MAA - HYD,Air India,105.0,Short,Morning,362.0,Long Term,,True
B1814,P1788,UK033,2025-06-22 11:37:36.952,CONFIRMED,Active,HYD - DEL,Vistara,284.0,Long,Night,300.0,Long Term,9940.19,False
B1815,P1400,UK137,2025-05-01 11:37:36.952,PENDING,Active,BOM - MAA,Vistara,130.0,Medium,Morning,352.0,Long Term,6355.84,False
B1816,P1278,UK214,2025-06-21 11:37:36.952,PENDING,Active,HYD - DEL,Vistara,220.0,Medium,Night,301.0,Long Term,4762.94,False
B1817,P1056,6F033,2025-06-07 11:37:36.952,PENDING,Active,DEL - HYD,IndiGo,120.0,Short,Morning,315.0,Long Term,19018.62,False
B1818,P1976,AI114,2025-11-07 11:37:36.952,CONFIRMED,Active,CCU - DEL,Air India,75.0,Short,Morning,162.0,Long Term,4317.72,False
B1819,P1185,AI017,2026-01-19 11:37:36.952,CONFIRMED,Active,CCU - BOM,Air India,213.0,Medium,Night,89.0,Medium Term,,True
B1820,P1397,6F244,2025-12-01 11:37:36.952,PENDING,Active,MAA - CCU,IndiGo,84.0,Short,Morning,138.0,Long Term,22474.87,False
B1821,P1604,6F160,2025-11-27 11:37:36.952,PENDING,Active,MAA - BLR,IndiGo,257.0,Long,Night,142.0,Long Term,5390.05,False
B1822,P1787,6F088,2026-01-05 11:37:36.952,CANCELLED,Cancelled,CCU - BLR,IndiGo,151.0,Medium,Night,103.0,Long Term,7545.61,False
B1823,P1157,6F155,2025-11-26 11:37:36.952,CANCELLED,Cancelled,DEL - BLR,IndiGo,33.0,Short,Morning,143.0,Long Term,7854.23,False
B1824,P1786,AI095,2026-04-15 11:37:36.952,PENDING,Active,DEL - MAA,Air India,198.0,Medium,Night,3.0,Last Minute,10599.9,False
B1825,P1692,6F139,2025-05-17 11:37:36.952,PENDING,Active,HYD - MAA,IndiGo,202.0,Medium,Night,336.0,Long Term,5950.28,False
B1826,P1358,6F101,2025-07-11 11:37:36.952,CANCELLED,Cancelled,BOM - MAA,IndiGo,297.0,Long,Night,281.0,Long Term,5128.12,False
B1827,P1439,AI054,2025-06-23 11:37:36.952,PENDING,Active,HYD - CCU,Air India,266.0,Long,Night,299.0,Long Term,26463.98,False
B1828,P1588,SJ094,2025-05-18 11:37:36.952,CANCELLED,Cancelled,MAA - HYD,SpiceJet,284.0,Long,Night,335.0,Long Term,9418.44,False
B1829,P1465,6F217,2026-01-15 11:37:36.952,CANCELLED,Cancelled,BLR - BOM,IndiGo,168.0,Medium,Night,93.0,Long Term,4847.06,False
B1830,P1662,6F100,2026-04-15 11:37:36.952,CANCELLED,Cancelled,BOM - BLR,IndiGo,189.0,Medium,Night,3.0,Last Minute,12651.33,False
B1831,P1445,6F081,2026-02-05 11:37:36.952,CONFIRMED,Active,MAA - BLR,IndiGo,99.0,Short,Night,72.0,Medium Term,25995.510000000002,False
B1832,P1749,SJ156,2025-06-17 11:37:36.952,CONFIRMED,Active,BOM - DEL,SpiceJet,35.0,Short,Night,305.0,Long Term,11197.41,False
B1833,P1800,6F060,2025-06-07 11:37:36.952,PENDING,Active,DEL - BLR,IndiGo,120.0,Short,Night,315.0,Long Term,5872.19,False
B1834,P1742,UK129,2025-08-14 11:37:36.952,CANCELLED,Cancelled,HYD - MAA,Vistara,60.0,Short,Night,247.0,Long Term,7570.53,False
B1835,P1487,UK032,2026-02-07 11:37:36.952,CONFIRMED,Active,BLR - BOM,Vistara,237.0,Medium,Night,70.0,Medium Term,,True
B1836,P1529,AI166,2025-09-23 11:37:36.952,PENDING,Active,BOM - CCU,Air India,183.0,Medium,Night,207.0,Long Term,,True
B1837,P1072,SJ056,2025-10-31 11:37:36.952,PENDING,Active,HYD - DEL,SpiceJet,59.0,Short,Night,169.0,Long Term,39342.91,False
B1838,P1928,SJ101,2025-06-12 11:37:36.952,PENDING,Active,CCU - DEL,SpiceJet,100.0,Short,Night,310.0,Long Term,,True
B1839,P1927,SJ065,2025-05-09 11:37:36.952,PENDING,Active,MAA - BLR,SpiceJet,164.0,Medium,Night,344.0,Long Term,16796.17,False
B1840,P1700,SJ100,2025-04-19 11:37:36.952,PENDING,Active,MAA - BLR,SpiceJet,202.0,Medium,Night,364.0,Long Term,7085.2,False
B1841,P1949,UK011,2025-10-24 11:37:36.952,CANCELLED,Cancelled,CCU - DEL,Vistara,104.0,Short,Night,176.0,Long Term,,True
B1842,P1016,6F062,2026-02-17 11:37:36.952,PENDING,Active,CCU - DEL,IndiGo,87.0,Short,Night,60.0,Medium Term,9813.82,False
B1843,P1530,SJ176,2025-08-15 11:37:36.952,CANCELLED,Cancelled,DEL - BOM,SpiceJet,122.0,Medium,Night,246.0,Long Term,5648.049999999999,False
B1844,P1730,6F120,2025-11-26 11:37:36.952,CONFIRMED,Active,BLR - BOM,IndiGo,60.0,Short,Night,143.0,Long Term,7078.61,False
B1845,P1325,AI121,2026-03-05 11:37:36.952,PENDING,Active,HYD - MAA,Air India,209.0,Medium,Night,44.0,Medium Term,3147.85,False
B1846,P1994,UK072,2025-08-30 11:37:36.952,CONFIRMED,Active,BOM - BLR,Vistara,180.0,Medium,Night,231.0,Long Term,8100.01,False
B1847,P1631,AI006,2026-04-06 11:37:36.952,CANCELLED,Cancelled,BOM - BLR,Air India,170.0,Medium,Night,12.0,Short Term,10999.02,False
B1848,P1612,SJ231,2025-05-19 11:37:36.952,CANCELLED,Cancelled,DEL - BLR,SpiceJet,85.0,Short,Night,334.0,Long Term,6682.0,False
B1849,P1545,SJ129,2025-06-24 11:37:36.952,,,CCU - BOM,SpiceJet,240.0,Medium,Night,298.0,Long Term,,True
B1850,P1595,6F110,2025-04-21 11:37:36.952,PENDING,Active,HYD - DEL,IndiGo,201.0,Medium,Night,362.0,Long Term,22212.88,False
B1851,P1920,6F231,2025-11-26 11:37:36.952,PENDING,Active,HYD - MAA,IndiGo,267.0,Long,Night,143.0,Long Term,,True
B1852,P1707,6F095,2025-08-09 11:37:36.952,CONFIRMED,Active,BLR - MAA,IndiGo,221.0,Medium,Night,252.0,Long Term,2491.83,False
B1853,P1841,UK054,2025-05-05 11:37:36.952,CONFIRMED,Active,BLR - BOM,Vistara,293.0,Long,Night,348.0,Long Term,8948.88,False
B1854,P1201,SJ123,2025-08-10 11:37:36.952,CONFIRMED,Active,BOM - CCU,SpiceJet,88.0,Short,Night,251.0,Long Term,33343.83,False
B1855,P1343,6F006,2026-01-04 11:37:36.952,PENDING,Active,BOM - BLR,IndiGo,120.0,Short,Night,104.0,Long Term,21909.6,False
B1856,P1852,UK226,2025-05-04 11:37:36.952,PENDING,Active,MAA - HYD,Vistara,63.0,Short,Night,349.0,Long Term,25660.08,False
B1857,P1522,AI065,2026-03-07 11:37:36.952,PENDING,Active,MAA - BLR,Air India,291.0,Long,Night,42.0,Medium Term,17650.920000000002,False
B1858,P1858,6F008,2025-11-25 11:37:36.952,,,DEL - BOM,IndiGo,285.0,Long,Night,144.0,Long Term,,True
B1859,P1399,AI195,2025-11-11 11:37:36.952,PENDING,Active,CCU - MAA,Air India,119.0,Short,Night,158.0,Long Term,,True
B1860,P1217,UK043,2025-08-01 11:37:36.952,,,DEL - HYD,Vistara,244.0,Long,Night,260.0,Long Term,9531.5,False
B1861,P1444,AI125,2025-10-15 11:37:36.952,CONFIRMED,Active,CCU - DEL,Air India,219.0,Medium,Night,185.0,Long Term,9044.04,False
B1862,P1764,AI089,2025-10-05 11:37:36.952,PENDING,Active,CCU - BOM,Air India,42.0,Short,Night,195.0,Long Term,,True
B1863,P1221,UK019,2026-02-12 11:37:36.952,CONFIRMED,Active,BOM - HYD,Vistara,54.0,Short,Night,65.0,Medium Term,22928.67,False
B1864,P1382,UK078,2025-09-27 11:37:36.952,CANCELLED,Cancelled,BOM - HYD,Vistara,209.0,Medium,Night,203.0,Long Term,10081.04,False
B1865,P1880,SJ009,2025-07-28 11:37:36.952,CANCELLED,Cancelled,CCU - BLR,SpiceJet,95.0,Short,Night,264.0,Long Term,11740.51,False
B1866,P1591,UK178,2026-01-28 11:37:36.952,CONFIRMED,Active,DEL - BLR,Vistara,268.0,Long,Evening,79.0,Medium Term,4987.99,False
B1867,P1006,UK018,2025-11-23 11:37:36.952,CONFIRMED,Active,BOM - CCU,Vistara,113.0,Short,Night,146.0,Long Term,8158.17,False
B1868,P1271,SJ059,2026-04-10 11:37:36.952,CANCELLED,Cancelled,CCU - DEL,SpiceJet,76.0,Short,Night,8.0,Short Term,,True
B1869,P1738,UK108,2026-02-04 11:37:36.952,CONFIRMED,Active,DEL - BLR,Vistara,198.0,Medium,Night,73.0,Medium Term,21553.27,False
B1870,P1015,6F045,2025-04-25 11:37:36.952,CANCELLED,Cancelled,BOM - HYD,IndiGo,274.0,Long,Evening,357.0,Long Term,,True
B1871,P1423,AI144,2025-10-04 11:37:36.952,CANCELLED,Cancelled,MAA - BOM,Air India,173.0,Medium,Night,196.0,Long Term,,True
B1872,P1523,AI244,2025-07-09 11:37:36.952,PENDING,Active,BLR - BOM,Air India,35.0,Short,Night,283.0,Long Term,14817.12,False
B1873,P1802,6F265,2025-04-25 11:37:36.952,CONFIRMED,Active,DEL - HYD,IndiGo,57.0,Short,Night,358.0,Long Term,32289.57,False
B1874,P1752,6F108,2026-01-26 11:37:36.952,CONFIRMED,Active,DEL - HYD,IndiGo,222.0,Medium,Evening,81.0,Medium Term,24444.489999999998,False
B1875,P1020,6F069,2025-06-17 11:37:36.952,PENDING,Active,MAA - BLR,IndiGo,213.0,Medium,Evening,304.0,Long Term,,True
B1876,P1689,6F072,2025-06-14 11:37:36.952,CANCELLED,Cancelled,BLR - CCU,IndiGo,57.0,Short,Night,308.0,Long Term,11290.32,False
B1877,P1938,6F096,2025-11-09 11:37:36.952,CONFIRMED,Active,MAA - BLR,IndiGo,253.0,Long,Evening,159.0,Long Term,,True
B1878,P1227,SJ233,2025-12-31 11:37:36.952,PENDING,Active,DEL - HYD,SpiceJet,98.0,Short,Night,108.0,Long Term,14778.71,False
B1879,P1784,AI203,2025-12-03 11:37:36.952,PENDING,Active,BOM - CCU,Air India,167.0,Medium,Night,136.0,Long Term,4682.98,False
B1880,P1287,UK147,2026-03-08 11:37:36.952,CONFIRMED,Active,CCU - DEL,Vistara,200.0,Medium,Evening,40.0,Medium Term,11737.0,False
B1881,P1808,UK039,2025-08-26 11:37:36.952,PENDING,Active,HYD - BOM,Vistara,73.0,Short,Night,235.0,Long Term,,True
B1882,P1133,6F216,2025-10-17 11:37:36.952,CANCELLED,Cancelled,BLR - DEL,IndiGo,293.0,Long,Evening,182.0,Long Term,,True
B1883,P1983,AI214,2025-11-17 11:37:36.952,PENDING,Active,CCU - DEL,Air India,266.0,Long,Evening,151.0,Long Term,7691.33,False
B1884,P1282,UK025,2025-08-31 11:37:36.952,CANCELLED,Cancelled,DEL - BOM,Vistara,232.0,Medium,Evening,229.0,Long Term,,True
B1885,P1403,UK053,2025-08-10 11:37:36.952,CANCELLED,Cancelled,BLR - BOM,Vistara,170.0,Medium,Evening,250.0,Long Term,9992.33,False
B1886,P1664,6F130,2026-02-12 11:37:36.952,,,DEL - HYD,IndiGo,78.0,Short,Night,65.0,Medium Term,,True
B1887,P1065,6F247,2026-03-09 11:37:36.952,PENDING,Active,DEL - HYD,IndiGo,78.0,Short,Night,40.0,Medium Term,9312.51,False
B1888,P1648,6F159,2025-12-25 11:37:36.952,CANCELLED,Cancelled,CCU - BOM,IndiGo,35.0,Short,Night,114.0,Long Term,14913.74,False
B1889,P1603,UK086,2026-02-24 11:37:36.952,CANCELLED,Cancelled,CCU - BLR,Vistara,152.0,Medium,Evening,52.0,Medium Term,,True
B1890,P1436,6F102,2025-08-30 11:37:36.952,PENDING,Active,HYD - MAA,IndiGo,74.0,Short,Night,231.0,Long Term,13732.45,False
B1891,P1828,UK186,2026-01-26 11:37:36.952,CANCELLED,Cancelled,BOM - BLR,Vistara,197.0,Medium,Evening,81.0,Medium Term,4194.57,False
B1892,P1933,6F032,2025-08-24 11:37:36.952,PENDING,Active,DEL - BOM,IndiGo,159.0,Medium,Evening,236.0,Long Term,,True
B1893,P1258,6F186,2025-08-02 11:37:36.952,CONFIRMED,Active,HYD - BOM,IndiGo,254.0,Long,Evening,258.0,Long Term,,True
B1894,P1979,6F106,2026-02-24 11:37:36.952,CANCELLED,Cancelled,BOM - CCU,IndiGo,102.0,Short,Night,53.0,Medium Term,,True
B1895,P1965,AI021,2025-10-05 11:37:36.952,CANCELLED,Cancelled,DEL - HYD,Air India,239.0,Medium,Evening,194.0,Long Term,54031.62,False
B1896,P1102,AI157,2025-11-30 11:37:36.952,PENDING,Active,BLR - CCU,Air India,168.0,Medium,Evening,138.0,Long Term,,True
B1897,P1992,6F054,2025-11-01 11:37:36.952,PENDING,Active,HYD - BLR,IndiGo,205.0,Medium,Evening,167.0,Long Term,16995.309999999998,False
B1898,P1566,AI187,2025-10-03 11:37:36.952,PENDING,Active,BLR - HYD,Air India,104.0,Short,Evening,196.0,Long Term,5718.04,False
B1899,P1768,SJ124,2025-09-28 11:37:36.952,PENDING,Active,HYD - DEL,SpiceJet,247.0,Long,Evening,201.0,Long Term,3146.15,False
B1900,P1100,SJ223,2025-10-06 11:37:36.952,CANCELLED,Cancelled,HYD - MAA,SpiceJet,74.0,Short,Evening,193.0,Long Term,1212.98,False
